0,63.6,,Time,Treflect
,,,897.4,20.47
,,,897.5,20.45
,,,897.6,20.46
,,,897.7,20.44
,,,897.8,20.44
,,,897.9,20.45
,,,898,20.48
,,,898.1,20.46
,,,898.2,20.51
,,,898.3,20.46
,,,898.4,20.49
,,,898.5,20.45
,,,898.6,20.45
,,,898.7,20.43
,,,898.8,20.45
,,,898.9,20.47
,,,899,20.45
,,,899.1,20.46
,,,899.2,20.45
,,,899.3,20.52
,,,899.4,20.51
,,,899.5,20.49
,,,899.6,20.46
,,,899.7,20.43
,,,899.8,20.5
,,,899.9,20.5
,,,900,20.47
,,,900.1,20.49
,,,900.2,20.46
,,,900.3,20.52
,,,900.4,20.49
,,,900.5,20.44
,,,900.6,20.47
,,,900.7,20.44
,,,900.8,20.49
,,,900.9,20.44
,,,901,20.48
,,,901.1,20.46
,,,901.2,20.48
,,,901.3,20.5
,,,901.4,20.51
,,,901.5,20.49
,,,901.6,20.49
,,,901.7,20.47
,,,901.8,20.45
,,,901.9,20.47
,,,902,20.47
,,,902.1,20.51
,,,902.2,20.48
,,,902.3,20.51
,,,902.4,20.47
,,,902.5,20.47
,,,902.6,20.54
,,,902.7,20.5
,,,902.8,20.46
,,,902.9,20.47
,,,903,20.46
,,,903.1,20.47
,,,903.2,20.63
,,,903.3,20.57
,,,903.4,20.56
,,,903.5,20.56
,,,903.6,20.57
,,,903.7,20.57
,,,903.8,20.61
,,,903.9,20.6
,,,904,20.62
,,,904.1,20.64
,,,904.2,20.56
,,,904.3,20.53
,,,904.4,20.54
,,,904.5,20.51
,,,904.6,20.51
,,,904.7,20.53
,,,904.8,20.58
,,,904.9,20.59
,,,905,20.54
,,,905.1,20.53
,,,905.2,20.5
,,,905.3,20.51
,,,905.4,20.55
,,,905.5,20.51
,,,905.6,20.5
,,,905.7,20.51
,,,905.8,20.55
,,,905.9,20.52
,,,906,20.53
,,,906.1,20.52
,,,906.2,20.53
,,,906.3,20.51
,,,906.4,20.52
,,,906.5,20.53
,,,906.6,20.47
,,,906.7,20.48
,,,906.8,20.51
,,,906.9,20.48
,,,907,20.52
,,,907.1,20.53
,,,907.2,20.49
,,,907.3,20.5
,,,907.4,20.49
,,,907.5,20.51
,,,907.6,20.53
,,,907.7,20.54
,,,907.8,20.58
,,,907.9,20.51
,,,908,20.53
,,,908.1,20.54
,,,908.2,20.57
,,,908.3,20.48
,,,908.4,20.49
,,,908.5,20.52
,,,908.6,20.51
,,,908.7,20.47
,,,908.8,20.47
,,,908.9,20.47
,,,909,20.49
,,,909.1,20.53
,,,909.2,20.5
,,,909.3,20.49
,,,909.4,20.51
,,,909.5,20.49
,,,909.6,20.5
,,,909.7,20.49
,,,909.8,20.5
,,,909.9,20.5
,,,910,20.52
,,,910.1,20.51
,,,910.2,20.53
,,,910.3,20.55
,,,910.4,20.51
,,,910.5,20.52
,,,910.6,20.55
,,,910.7,20.54
,,,910.8,20.51
,,,910.9,20.55
,,,911,20.51
,,,911.1,20.5
,,,911.2,20.47
,,,911.3,20.44
,,,911.4,20.44
,,,911.5,20.44
,,,911.6,20.46
,,,911.7,20.46
,,,911.8,20.44
,,,911.9,20.49
,,,912,20.45
,,,912.1,20.45
,,,912.2,20.47
,,,912.3,20.48
,,,912.4,20.46
,,,912.5,20.46
,,,912.6,20.48
,,,912.7,20.46
,,,912.8,20.49
,,,912.9,20.55
,,,913,20.53
,,,913.1,20.54
,,,913.2,20.52
,,,913.3,20.55
,,,913.4,20.6
,,,913.5,20.52
,,,913.6,20.53
,,,913.7,20.52
,,,913.8,20.5
,,,913.9,20.57
,,,914,20.56
,,,914.1,20.52
,,,914.2,20.5
,,,914.3,20.51
,,,914.4,20.51
,,,914.5,20.53
,,,914.6,20.53
,,,914.7,20.5
,,,914.8,20.45
,,,914.9,20.51
,,,915,20.46
,,,915.1,20.48
,,,915.2,20.46
,,,915.3,20.48
,,,915.4,20.5
,,,915.5,20.51
,,,915.6,20.51
,,,915.7,20.49
,,,915.8,20.56
,,,915.9,20.54
,,,916,20.49
,,,916.1,20.5
,,,916.2,20.51
,,,916.3,20.48
,,,916.4,20.49
,,,916.5,20.49
,,,916.6,20.5
,,,916.7,20.51
,,,916.8,20.48
,,,916.9,20.47
,,,917,20.44
,,,917.1,20.48
,,,917.2,20.46
,,,917.3,20.44
,,,917.4,20.45
,,,917.5,20.45
,,,917.6,20.43
,,,917.7,20.45
,,,917.8,20.43
,,,917.9,20.47
,,,918,20.45
,,,918.1,20.41
,,,918.2,20.43
,,,918.3,20.43
,,,918.4,20.43
,,,918.5,20.47
,,,918.6,20.43
,,,918.7,20.46
,,,918.8,20.45
,,,918.9,20.48
,,,919,20.43
,,,919.1,20.41
,,,919.2,20.4
,,,919.3,20.42
,,,919.4,20.51
,,,919.5,20.51
,,,919.6,20.46
,,,919.7,20.48
,,,919.8,20.45
,,,919.9,20.47
,,,920,20.44
,,,920.1,20.42
,,,920.2,20.43
,,,920.3,20.48
,,,920.4,20.49
,,,920.5,20.5
,,,920.6,20.53
,,,920.7,20.52
,,,920.8,20.57
,,,920.9,20.52
,,,921,20.52
,,,921.1,20.49
,,,921.2,20.52
,,,921.3,20.5
,,,921.4,20.5
,,,921.5,20.51
,,,921.6,20.57
,,,921.7,20.55
,,,921.8,20.53
,,,921.9,20.54
,,,922,20.55
,,,922.1,20.53
,,,922.2,20.48
,,,922.3,20.51
,,,922.4,20.55
,,,922.5,20.54
,,,922.6,20.52
,,,922.7,20.55
,,,922.8,20.51
,,,922.9,20.5
,,,923,20.52
,,,923.1,20.53
,,,923.2,20.49
,,,923.3,20.5
,,,923.4,20.5
,,,923.5,20.46
,,,923.6,20.49
,,,923.7,20.45
,,,923.8,20.49
,,,923.9,20.48
,,,924,20.46
,,,924.1,20.46
,,,924.2,20.5
,,,924.3,20.54
,,,924.4,20.53
,,,924.5,20.5
,,,924.6,20.49
,,,924.7,20.49
,,,924.8,20.48
,,,924.9,20.51
,,,925,20.53
,,,925.1,20.48
,,,925.2,20.46
,,,925.3,20.46
,,,925.4,20.47
,,,925.5,20.49
,,,925.6,20.45
,,,925.7,20.47
,,,925.8,20.46
,,,925.9,20.48
,,,926,20.47
,,,926.1,20.44
,,,926.2,20.43
,,,926.3,20.47
,,,926.4,20.46
,,,926.5,20.5
,,,926.6,20.45
,,,926.7,20.45
,,,926.8,20.53
,,,926.9,20.49
,,,927,20.43
,,,927.1,20.41
,,,927.2,20.4
,,,927.3,20.38
,,,927.4,20.38
,,,927.5,20.34
,,,927.6,20.4
,,,927.7,20.32
,,,927.8,20.42
,,,927.9,20.39
,,,928,20.43
,,,928.1,20.35
,,,928.2,20.35
,,,928.3,20.38
,,,928.4,20.38
,,,928.5,20.38
,,,928.6,20.38
,,,928.7,20.38
,,,928.8,20.38
,,,928.9,20.38
,,,929,20.38
,,,929.1,20.38
,,,929.2,20.38
,,,929.3,20.38
,,,929.4,20.38
,,,929.5,20.63
,,,929.6,20.59
,,,929.7,20.66
,,,929.8,20.65
,,,929.9,20.6
,,,930,20.6
,,,930.1,20.59
,,,930.2,20.59
,,,930.3,20.57
,,,930.4,20.56
,,,930.5,20.67
,,,930.6,20.6
,,,930.7,20.58
,,,930.8,20.58
,,,930.9,20.64
,,,931,20.64
,,,931.1,20.64
,,,931.2,20.64
,,,931.3,20.62
,,,931.4,20.62
,,,931.5,20.61
,,,931.6,20.64
,,,931.7,20.61
,,,931.8,20.65
,,,931.9,20.63
,,,932,20.63
,,,932.1,20.64
,,,932.2,20.7
,,,932.3,20.62
,,,932.4,20.65
,,,932.5,20.64
,,,932.6,20.69
,,,932.7,20.6
,,,932.8,20.64
,,,932.9,20.6
,,,933,20.6
,,,933.1,20.58
,,,933.2,20.63
,,,933.3,20.68
,,,933.4,20.61
,,,933.5,20.59
,,,933.6,20.61
,,,933.7,20.58
,,,933.8,20.63
,,,933.9,20.67
,,,934,20.65
,,,934.1,20.61
,,,934.2,20.61
,,,934.3,20.61
,,,934.4,20.62
,,,934.5,20.6
,,,934.6,20.61
,,,934.7,20.59
,,,934.8,20.69
,,,934.9,20.65
,,,935,20.66
,,,935.1,20.65
,,,935.2,20.64
,,,935.3,20.63
,,,935.4,20.62
,,,935.5,20.62
,,,935.6,20.67
,,,935.7,20.65
,,,935.8,20.61
,,,935.9,20.62
,,,936,20.62
,,,936.1,20.67
,,,936.2,20.63
,,,936.3,20.64
,,,936.4,20.64
,,,936.5,20.67
,,,936.6,20.62
,,,936.7,20.63
,,,936.8,20.66
,,,936.9,20.62
,,,937,20.66
,,,937.1,20.58
,,,937.2,20.6
,,,937.3,20.63
,,,937.4,20.62
,,,937.5,20.6
,,,937.6,20.65
,,,937.7,20.65
,,,937.8,20.61
,,,937.9,20.63
,,,938,20.61
,,,938.1,20.64
,,,938.2,20.62
,,,938.3,20.59
,,,938.4,20.66
,,,938.5,20.62
,,,938.6,20.63
,,,938.7,20.64
,,,938.8,20.6
,,,938.9,20.61
,,,939,20.65
,,,939.1,20.61
,,,939.2,20.63
,,,939.3,20.63
,,,939.4,20.61
,,,939.5,20.67
,,,939.6,20.71
,,,939.7,20.67
,,,939.8,20.69
,,,939.9,20.72
,,,940,20.72
,,,940.1,20.72
,,,940.2,20.71
,,,940.3,20.69
,,,940.4,20.68
,,,940.5,20.73
,,,940.6,20.7
,,,940.7,20.7
,,,940.8,20.68
,,,940.9,20.7
,,,941,20.64
,,,941.1,20.64
,,,941.2,20.63
,,,941.3,20.67
,,,941.4,20.66
,,,941.5,20.69
,,,941.6,20.72
,,,941.7,20.7
,,,941.8,20.65
,,,941.9,20.64
,,,942,20.65
,,,942.1,20.64
,,,942.2,20.68
,,,942.3,20.65
,,,942.4,20.66
,,,942.5,20.67
,,,942.6,20.67
,,,942.7,20.6
,,,942.8,20.64
,,,942.9,20.61
,,,943,20.6
,,,943.1,20.67
,,,943.2,20.65
,,,943.3,20.64
,,,943.4,20.6
,,,943.5,20.59
,,,943.6,20.59
,,,943.7,20.64
,,,943.8,20.63
,,,943.9,20.7
,,,944,20.63
,,,944.1,20.59
,,,944.2,20.6
,,,944.3,20.69
,,,944.4,20.73
,,,944.5,20.69
,,,944.6,20.65
,,,944.7,20.67
,,,944.8,20.67
,,,944.9,20.7
,,,945,20.62
,,,945.1,20.66
,,,945.2,20.67
,,,945.3,20.64
,,,945.4,20.66
,,,945.5,20.62
,,,945.6,20.6
,,,945.7,20.6
,,,945.8,20.62
,,,945.9,20.64
,,,946,20.66
,,,946.1,20.69
,,,946.2,20.67
,,,946.3,20.66
,,,946.4,20.67
,,,946.5,20.66
,,,946.6,20.66
,,,946.7,20.63
,,,946.8,20.69
,,,946.9,20.69
,,,947,20.66
,,,947.1,20.64
,,,947.2,20.61
,,,947.3,20.61
,,,947.4,20.65
,,,947.5,20.65
,,,947.6,20.69
,,,947.7,20.66
,,,947.8,20.62
,,,947.9,20.67
,,,948,20.7
,,,948.1,20.7
,,,948.2,20.67
,,,948.3,20.68
,,,948.4,20.71
,,,948.5,20.67
,,,948.6,20.68
,,,948.7,20.68
,,,948.8,20.67
,,,948.9,20.66
,,,949,20.67
,,,949.1,20.68
,,,949.2,20.68
,,,949.3,20.72
,,,949.4,20.72
,,,949.5,20.69
,,,949.6,20.68
,,,949.7,20.71
,,,949.8,20.71
,,,949.9,20.67
,,,950,20.68
,,,950.1,20.73
,,,950.2,20.71
,,,950.3,20.69
,,,950.4,20.71
,,,950.5,20.76
,,,950.6,20.76
,,,950.7,20.71
,,,950.8,20.69
,,,950.9,20.67
,,,951,20.66
,,,951.1,20.63
,,,951.2,20.63
,,,951.3,20.62
,,,951.4,20.69
,,,951.5,20.62
,,,951.6,20.64
,,,951.7,20.66
,,,951.8,20.64
,,,951.9,20.64
,,,952,20.59
,,,952.1,20.61
,,,952.2,20.67
,,,952.3,20.68
,,,952.4,20.66
,,,952.5,20.73
,,,952.6,20.7
,,,952.7,20.72
,,,952.8,20.7
,,,952.9,20.7
,,,953,20.71
,,,953.1,20.67
,,,953.2,20.73
,,,953.3,20.69
,,,953.4,20.69
,,,953.5,20.69
,,,953.6,20.68
,,,953.7,20.67
,,,953.8,20.71
,,,953.9,20.71
,,,954,20.72
,,,954.1,20.69
,,,954.2,20.74
,,,954.3,20.72
,,,954.4,20.71
,,,954.5,20.7
,,,954.6,20.74
,,,954.7,20.7
,,,954.8,20.7
,,,954.9,20.72
,,,955,20.75
,,,955.1,20.75
,,,955.2,20.73
,,,955.3,20.73
,,,955.4,20.72
,,,955.5,20.7
,,,955.6,20.71
,,,955.7,20.68
,,,955.8,20.67
,,,955.9,20.7
,,,956,20.74
,,,956.1,20.74
,,,956.2,20.77
,,,956.3,20.77
,,,956.4,20.74
,,,956.5,20.81
,,,956.6,20.72
,,,956.7,20.73
,,,956.8,20.75
,,,956.9,20.75
,,,957,20.76
,,,957.1,20.78
,,,957.2,20.72
,,,957.3,20.71
,,,957.4,20.7
,,,957.5,20.73
,,,957.6,20.73
,,,957.7,20.73
,,,957.8,20.75
,,,957.9,20.77
,,,958,20.75
,,,958.1,20.74
,,,958.2,20.73
,,,958.3,20.76
,,,958.4,20.75
,,,958.5,20.8
,,,958.6,20.79
,,,958.7,20.74
,,,958.8,20.76
,,,958.9,20.74
,,,959,20.74
,,,959.1,20.74
,,,959.2,20.74
,,,959.3,20.77
,,,959.4,20.76
,,,959.5,20.78
,,,959.6,20.76
,,,959.7,20.75
,,,959.8,20.74
,,,959.9,20.76
,,,960,20.75
,,,960.1,20.69
,,,960.2,20.7
,,,960.3,20.67
,,,960.4,20.7
,,,960.5,20.68
,,,960.6,20.67
,,,960.7,20.68
,,,960.8,20.7
,,,960.9,20.72
,,,961,20.74
,,,961.1,20.76
,,,961.2,20.72
,,,961.3,20.72
,,,961.4,20.7
,,,961.5,20.69
,,,961.6,20.72
,,,961.7,20.72
,,,961.8,20.72
,,,961.9,20.75
,,,962,20.75
,,,962.1,20.78
,,,962.2,20.75
,,,962.3,20.74
,,,962.4,20.74
,,,962.5,20.78
,,,962.6,20.79
,,,962.7,20.83
,,,962.8,20.8
,,,962.9,20.78
,,,963,20.85
,,,963.1,20.82
,,,963.2,20.76
,,,963.3,20.76
,,,963.4,20.77
,,,963.5,20.84
,,,963.6,20.82
,,,963.7,20.81
,,,963.8,20.78
,,,963.9,20.76
,,,964,20.79
,,,964.1,20.84
,,,964.2,20.79
,,,964.3,20.76
,,,964.4,20.77
,,,964.5,20.78
,,,964.6,20.84
,,,964.7,20.77
,,,964.8,20.78
,,,964.9,20.82
,,,965,20.78
,,,965.1,20.76
,,,965.2,20.77
,,,965.3,20.8
,,,965.4,20.81
,,,965.5,20.82
,,,965.6,20.83
,,,965.7,20.79
,,,965.8,20.77
,,,965.9,20.78
,,,966,20.77
,,,966.1,20.8
,,,966.2,20.77
,,,966.3,20.77
,,,966.4,20.82
,,,966.5,20.78
,,,966.6,20.78
,,,966.7,20.77
,,,966.8,20.82
,,,966.9,20.8
,,,967,20.77
,,,967.1,20.79
,,,967.2,20.77
,,,967.3,20.79
,,,967.4,20.84
,,,967.5,20.81
,,,967.6,20.77
,,,967.7,20.77
,,,967.8,20.83
,,,967.9,20.81
,,,968,20.87
,,,968.1,20.85
,,,968.2,20.89
,,,968.3,20.84
,,,968.4,20.81
,,,968.5,20.86
,,,968.6,20.86
,,,968.7,20.94
,,,968.8,20.87
,,,968.9,20.88
,,,969,20.87
,,,969.1,20.86
,,,969.2,20.88
,,,969.3,20.89
,,,969.4,20.9
,,,969.5,20.86
,,,969.6,20.95
,,,969.7,20.89
,,,969.8,20.94
,,,969.9,20.88
,,,970,20.85
,,,970.1,20.9
,,,970.2,20.86
,,,970.3,20.89
,,,970.4,20.88
,,,970.5,20.9
,,,970.6,20.87
,,,970.7,20.89
,,,970.8,20.87
,,,970.9,20.93
,,,971,20.92
,,,971.1,20.97
,,,971.2,20.89
,,,971.3,20.88
,,,971.4,20.91
,,,971.5,20.9
,,,971.6,20.85
,,,971.7,20.89
,,,971.8,20.94
,,,971.9,20.89
,,,972,20.89
,,,972.1,20.89
,,,972.2,20.89
,,,972.3,20.96
,,,972.4,20.94
,,,972.5,20.9
,,,972.6,20.92
,,,972.7,20.91
,,,972.8,20.89
,,,972.9,20.91
,,,973,20.97
,,,973.1,20.97
,,,973.2,20.93
,,,973.3,20.91
,,,973.4,20.94
,,,973.5,20.91
,,,973.6,20.95
,,,973.7,20.93
,,,973.8,21.01
,,,973.9,20.97
,,,974,20.96
,,,974.1,20.95
,,,974.2,20.94
,,,974.3,21.01
,,,974.4,20.94
,,,974.5,20.94
,,,974.6,20.97
,,,974.7,20.99
,,,974.8,21
,,,974.9,20.97
,,,975,20.98
,,,975.1,21.01
,,,975.2,20.99
,,,975.3,20.93
,,,975.4,20.94
,,,975.5,20.93
,,,975.6,20.93
,,,975.7,20.92
,,,975.8,20.93
,,,975.9,20.94
,,,976,20.99
,,,976.1,20.98
,,,976.2,20.95
,,,976.3,20.97
,,,976.4,20.94
,,,976.5,20.95
,,,976.6,20.95
,,,976.7,20.99
,,,976.8,20.94
,,,976.9,20.94
,,,977,20.92
,,,977.1,20.94
,,,977.2,20.98
,,,977.3,20.95
,,,977.4,20.94
,,,977.5,20.96
,,,977.6,20.99
,,,977.7,20.99
,,,977.8,20.97
,,,977.9,21.01
,,,978,21
,,,978.1,20.97
,,,978.2,20.97
,,,978.3,20.97
,,,978.4,20.95
,,,978.5,21
,,,978.6,20.99
,,,978.7,21.01
,,,978.8,21.06
,,,978.9,20.99
,,,979,20.99
,,,979.1,20.98
,,,979.2,21
,,,979.3,21.01
,,,979.4,21.01
,,,979.5,21.02
,,,979.6,20.97
,,,979.7,20.96
,,,979.8,21
,,,979.9,21
,,,980,20.99
,,,980.1,20.98
,,,980.2,20.93
,,,980.3,21.01
,,,980.4,20.98
,,,980.5,20.96
,,,980.6,20.95
,,,980.7,20.97
,,,980.8,20.94
,,,980.9,20.94
,,,981,20.98
,,,981.1,20.96
,,,981.2,20.95
,,,981.3,20.95
,,,981.4,20.95
,,,981.5,20.97
,,,981.6,20.99
,,,981.7,21
,,,981.8,20.99
,,,981.9,20.93
,,,982,20.98
,,,982.1,20.97
,,,982.2,20.97
,,,982.3,20.98
,,,982.4,20.96
,,,982.5,21.01
,,,982.6,20.96
,,,982.7,20.97
,,,982.8,20.95
,,,982.9,21.04
,,,983,20.99
,,,983.1,20.96
,,,983.2,20.98
,,,983.3,20.97
,,,983.4,20.99
,,,983.5,20.98
,,,983.6,21
,,,983.7,21.01
,,,983.8,21
,,,983.9,20.99
,,,984,20.98
,,,984.1,20.99
,,,984.2,21.04
,,,984.3,21.03
,,,984.4,20.96
,,,984.5,20.97
,,,984.6,20.96
,,,984.7,20.99
,,,984.8,20.99
,,,984.9,20.99
,,,985,21.08
,,,985.1,21.07
,,,985.2,21.08
,,,985.3,21.07
,,,985.4,21.04
,,,985.5,21.02
,,,985.6,21.05
,,,985.7,21.08
,,,985.8,21.1
,,,985.9,21.12
,,,986,21.11
,,,986.1,21.18
,,,986.2,21.1
,,,986.3,21.12
,,,986.4,21.09
,,,986.5,21.09
,,,986.6,21.17
,,,986.7,21.12
,,,986.8,21.14
,,,986.9,21.1
,,,987,21.12
,,,987.1,21.17
,,,987.2,21.13
,,,987.3,21.1
,,,987.4,21.12
,,,987.5,21.14
,,,987.6,21.12
,,,987.7,21.14
,,,987.8,21.07
,,,987.9,21.07
,,,988,21.07
,,,988.1,21.09
,,,988.2,21.11
,,,988.3,21.11
,,,988.4,21.11
,,,988.5,21.11
,,,988.6,21.11
,,,988.7,21.11
,,,988.8,21.11
,,,988.9,21.11
,,,989,21.11
,,,989.1,21.11
,,,989.2,21.11
,,,989.3,21.11
,,,989.4,21.06
,,,989.5,21.04
,,,989.6,21
,,,989.7,21.02
,,,989.8,21.02
,,,989.9,21.06
,,,990,21.01
,,,990.1,21.03
,,,990.2,21.08
,,,990.3,21.07
,,,990.4,21.06
,,,990.5,21.05
,,,990.6,21.08
,,,990.7,21.11
,,,990.8,21.02
,,,990.9,21.05
,,,991,21.06
,,,991.1,21.02
,,,991.2,21.02
,,,991.3,20.99
,,,991.4,20.98
,,,991.5,20.97
,,,991.6,20.97
,,,991.7,20.99
,,,991.8,20.97
,,,991.9,21
,,,992,20.96
,,,992.1,20.98
,,,992.2,20.97
,,,992.3,21.04
,,,992.4,20.98
,,,992.5,20.95
,,,992.6,20.93
,,,992.7,20.92
,,,992.8,20.92
,,,992.9,20.93
,,,993,20.92
,,,993.1,20.9
,,,993.2,20.93
,,,993.3,20.94
,,,993.4,20.94
,,,993.5,20.94
,,,993.6,20.99
,,,993.7,20.93
,,,993.8,20.9
,,,993.9,20.9
,,,994,20.93
,,,994.1,20.99
,,,994.2,20.95
,,,994.3,20.98
,,,994.4,20.96
,,,994.5,20.95
,,,994.6,20.97
,,,994.7,20.92
,,,994.8,20.89
,,,994.9,20.89
,,,995,20.89
,,,995.1,20.87
,,,995.2,20.88
,,,995.3,20.84
,,,995.4,20.86
,,,995.5,20.91
,,,995.6,20.89
,,,995.7,20.88
,,,995.8,20.91
,,,995.9,20.93
,,,996,20.95
,,,996.1,20.95
,,,996.2,20.98
,,,996.3,20.94
,,,996.4,20.99
,,,996.5,20.96
,,,996.6,20.95
,,,996.7,20.95
,,,996.8,20.94
,,,996.9,20.95
,,,997,20.92
,,,997.1,20.96
,,,997.2,21
,,,997.3,20.97
,,,997.4,20.98
,,,997.5,20.97
,,,997.6,20.96
,,,997.7,20.93
,,,997.8,20.92
,,,997.9,20.95
,,,998,20.95
,,,998.1,20.93
,,,998.2,20.96
,,,998.3,20.96
,,,998.4,21.02
,,,998.5,20.95
,,,998.6,20.97
,,,998.7,20.9
,,,998.8,20.86
,,,998.9,20.87
,,,999,20.97
,,,999.1,20.94
,,,999.2,20.98
,,,999.3,20.9
,,,999.4,20.86
,,,999.5,20.85
,,,999.6,20.82
,,,999.7,20.83
,,,999.8,20.81
,,,999.9,20.82
,,,1000,20.85
,,,1000.1,20.88
,,,1000.2,20.85
,,,1000.3,20.83
,,,1000.4,20.85
,,,1000.5,20.82
,,,1000.6,20.83
,,,1000.7,20.84
,,,1000.8,20.85
,,,1000.9,20.82
,,,1001,20.82
,,,1001.1,20.8
,,,1001.2,20.85
,,,1001.3,20.8
,,,1001.4,20.87
,,,1001.5,20.86
,,,1001.6,20.84
,,,1001.7,20.79
,,,1001.8,20.81
,,,1001.9,20.81
,,,1002,20.81
,,,1002.1,20.81
,,,1002.2,20.81
,,,1002.3,20.77
,,,1002.4,20.8
,,,1002.5,20.8
,,,1002.6,20.75
,,,1002.7,20.78
,,,1002.8,20.81
,,,1002.9,20.74
,,,1003,20.8
,,,1003.1,20.75
,,,1003.2,20.73
,,,1003.3,20.72
,,,1003.4,20.74
,,,1003.5,20.73
,,,1003.6,20.78
,,,1003.7,20.8
,,,1003.8,20.78
,,,1003.9,20.8
,,,1004,20.8
,,,1004.1,20.81
,,,1004.2,20.75
,,,1004.3,20.75
,,,1004.4,20.76
,,,1004.5,20.77
,,,1004.6,20.82
,,,1004.7,20.78
,,,1004.8,20.74
,,,1004.9,20.79
,,,1005,20.75
,,,1005.1,20.74
,,,1005.2,20.73
,,,1005.3,20.78
,,,1005.4,20.74
,,,1005.5,20.73
,,,1005.6,20.75
,,,1005.7,20.76
,,,1005.8,20.79
,,,1005.9,20.76
,,,1006,20.76
,,,1006.1,20.79
,,,1006.2,20.75
,,,1006.3,20.74
,,,1006.4,20.78
,,,1006.5,20.76
,,,1006.6,20.72
,,,1006.7,20.74
,,,1006.8,20.75
,,,1006.9,20.75
,,,1007,20.76
,,,1007.1,20.73
,,,1007.2,20.74
,,,1007.3,20.74
,,,1007.4,20.78
,,,1007.5,20.81
,,,1007.6,20.74
,,,1007.7,20.77
,,,1007.8,20.78
,,,1007.9,20.78
,,,1008,20.74
,,,1008.1,20.78
,,,1008.2,20.77
,,,1008.3,20.8
,,,1008.4,20.79
,,,1008.5,20.8
,,,1008.6,20.75
,,,1008.7,20.75
,,,1008.8,20.77
,,,1008.9,20.76
,,,1009,20.79
,,,1009.1,20.75
,,,1009.2,20.76
,,,1009.3,20.74
,,,1009.4,20.78
,,,1009.5,20.76
,,,1009.6,20.74
,,,1009.7,20.77
,,,1009.8,20.88
,,,1009.9,20.86
,,,1010,20.84
,,,1010.1,20.83
,,,1010.2,20.85
,,,1010.3,20.89
,,,1010.4,20.82
,,,1010.5,20.8
,,,1010.6,20.82
,,,1010.7,20.85
,,,1010.8,20.82
,,,1010.9,20.84
,,,1011,20.87
,,,1011.1,20.85
,,,1011.2,20.87
,,,1011.3,20.86
,,,1011.4,20.84
,,,1011.5,20.81
,,,1011.6,20.79
,,,1011.7,20.82
,,,1011.8,20.82
,,,1011.9,20.89
,,,1012,20.84
,,,1012.1,20.81
,,,1012.2,20.81
,,,1012.3,20.81
,,,1012.4,20.83
,,,1012.5,20.85
,,,1012.6,20.8
,,,1012.7,20.84
,,,1012.8,20.8
,,,1012.9,20.79
,,,1013,20.83
,,,1013.1,20.82
,,,1013.2,20.9
,,,1013.3,20.91
,,,1013.4,20.82
,,,1013.5,20.82
,,,1013.6,20.83
,,,1013.7,20.8
,,,1013.8,20.86
,,,1013.9,20.86
,,,1014,20.81
,,,1014.1,20.82
,,,1014.2,20.82
,,,1014.3,20.79
,,,1014.4,20.77
,,,1014.5,20.81
,,,1014.6,20.82
,,,1014.7,20.81
,,,1014.8,20.81
,,,1014.9,20.8
,,,1015,20.85
,,,1015.1,20.81
,,,1015.2,20.83
,,,1015.3,20.8
,,,1015.4,20.87
,,,1015.5,20.81
,,,1015.6,20.79
,,,1015.7,20.77
,,,1015.8,20.8
,,,1015.9,20.87
,,,1016,20.8
,,,1016.1,20.88
,,,1016.2,20.8
,,,1016.3,20.81
,,,1016.4,20.75
,,,1016.5,20.82
,,,1016.6,20.8
,,,1016.7,20.78
,,,1016.8,20.81
,,,1016.9,20.78
,,,1017,20.79
,,,1017.1,20.82
,,,1017.2,20.81
,,,1017.3,20.83
,,,1017.4,20.83
,,,1017.5,20.79
,,,1017.6,20.78
,,,1017.7,20.78
,,,1017.8,20.87
,,,1017.9,20.87
,,,1018,20.8
,,,1018.1,20.85
,,,1018.2,20.81
,,,1018.3,20.83
,,,1018.4,20.8
,,,1018.5,20.78
,,,1018.6,20.74
,,,1018.7,20.76
,,,1018.8,20.76
,,,1018.9,20.79
,,,1019,20.74
,,,1019.1,20.73
,,,1019.2,20.74
,,,1019.3,20.85
,,,1019.4,20.81
,,,1019.5,20.76
,,,1019.6,20.79
,,,1019.7,20.74
,,,1019.8,20.84
,,,1019.9,20.79
,,,1020,20.77
,,,1020.1,20.81
,,,1020.2,20.84
,,,1020.3,20.83
,,,1020.4,20.82
,,,1020.5,20.81
,,,1020.6,20.74
,,,1020.7,20.76
,,,1020.8,20.82
,,,1020.9,20.78
,,,1021,20.77
,,,1021.1,20.78
,,,1021.2,20.76
,,,1021.3,20.79
,,,1021.4,20.78
,,,1021.5,20.76
,,,1021.6,20.82
,,,1021.7,20.81
,,,1021.8,20.78
,,,1021.9,20.83
,,,1022,20.8
,,,1022.1,20.8
,,,1022.2,20.83
,,,1022.3,20.83
,,,1022.4,20.79
,,,1022.5,20.81
,,,1022.6,20.87
,,,1022.7,20.84
,,,1022.8,20.82
,,,1022.9,20.84
,,,1023,20.81
,,,1023.1,20.84
,,,1023.2,20.83
,,,1023.3,20.8
,,,1023.4,20.8
,,,1023.5,20.81
,,,1023.6,20.77
,,,1023.7,20.79
,,,1023.8,20.85
,,,1023.9,20.77
,,,1024,20.82
,,,1024.1,20.75
,,,1024.2,20.72
,,,1024.3,20.74
,,,1024.4,20.76
,,,1024.5,20.79
,,,1024.6,20.71
,,,1024.7,20.76
